Sigla,Código,Município,1998
CE,2301109,Aracati,-4.5616666667
CE,2301208,Aracoiaba,-4.3711111111
CE,2301257,Ararendá,-4.7527777778
CE,2301307,Araripe,-7.2125
CE,2301406,Aratuba,-4.4183333333
CE,2301505,Arneiroz,-6.3236111111
CE,2301604,Assaré,-6.8744444444
CE,2301703,Aurora,-6.9425
CE,2301802,Baixio,-6.73
CE,2301851,Banabuiú,-5.3097222222
CE,2301901,Barbalha,-7.3111111111
CE,2301950,Barreira,-4.2869444444
CE,2302008,Barro,-7.1766666667
CE,2302057,Barroquinha,-3.0188888889
CE,2302107,Baturité,-4.3286111111
CE,2302206,Beberibe,-4.1797222222
CE,2302305,Bela Cruz,-3.0505555556
CE,2302404,Boa Viagem,-5.1275
CE,2302503,Brejo Santo,-7.4933333333
CE,2302602,Camocim,-2.9022222222
CE,2302701,Campos Sales,-7.0744444444
CE,2302800,Canindé,-4.3588888889
CE,2302909,Capistrano,-4.47
CE,2303006,Caridade,-4.2322222222
CE,2303105,Cariré,-3.9505555556
CE,2303204,Caririaçu,-7.0422222222
CE,2303303,Cariús,-6.5372222222
CE,2303402,Carnaubal,-4.1666666667
CE,2303501,Cascavel,-4.1330555556
CE,2303600,Catarina,-6.1308333333
CE,2303659,Catunda,-4.6477777778
CE,2303709,Caucaia,-3.7361111111
CE,2303808,Cedro,-6.6066666667
CE,2303907,Chaval,-3.0336111111
CE,2303931,Choró,-4.8433333333
CE,2303956,Chorozinho,-4.3002777778
CE,2304004,Coreaú,-3.5333333333
CE,2304103,Crateús,-5.1783333333
CE,2304202,Crato,-7.2341666667
CE,2304236,Croatá,-4.4
CE,2304251,Cruz,-2.9177777778
CE,2304269,Deputado Irapuan Pinheiro,-5.9169444444
CE,2304277,Ererê,-6.0319444444
CE,2304285,Eusébio,-3.89
CE,2304301,Farias Brito,-6.9305555556
CE,2304350,Forquilha,-3.7983333333
CE,2304400,Fortaleza,-3.7172222222
CE,2304459,Fortim,-4.4519444444
CE,2304509,Frecheirinha,-3.76
CE,2304608,General Sampaio,-4.0527777778
CE,2304657,Graça,-4.0461111111
CE,2304707,Granja,-3.1202777778
CE,2304806,Granjeiro,-6.8883333333
CE,2304905,Groaíras,-3.9133333333
CE,2304954,Guaiúba,-4.0397222222
CE,2305001,Guaraciaba do Norte,-4.1669444444
CE,2305100,Guaramiranga,-4.2633333333
CE,2305209,Hidrolândia,-4.4080555556
CE,2305233,Horizonte,-4.0858333333
CE,2305266,Ibaretama,-4.8041666667
CE,2305308,Ibiapina,-3.9233333333
CE,2305332,Ibicuitinga,-4.9738888889
CE,2305357,Icapuí,-4.7130555556
CE,2305407,Icó,-6.4011111111
CE,2305506,Iguatu,-6.3594444444
CE,2305605,Independência,-5.3963888889
CE,2305654,Ipaporanga,-4.9
CE,2305704,Ipaumirim,-6.7897222222
CE,2305803,Ipu,-4.3222222222
CE,2305902,Ipueiras,-4.5416666667
CE,2306009,Iracema,-5.8119444444
CE,2306108,Irauçuba,-3.7461111111
CE,2306207,Itaiçaba,-4.6744444444
CE,2306256,Itaitinga,-3.9694444444
CE,2306306,Itapagé,-3.6866666667
CE,2306405,Itapipoca,-3.3616666667
CE,2306504,Itapiúna,-4.5644444444
CE,2306553,Itarema,-2.9202777778
CE,2306603,Itatira,-4.5288888889
CE,2306702,Jaguaretama,-5.6127777778
CE,2306801,Jaguaribara,-5.6580555556
CE,2306900,Jaguaribe,-5.8905555556
CE,2307007,Jaguaruana,-4.8338888889
CE,2307106,Jardim,-7.5825
CE,2307205,Jati,-7.6861111111
CE,2307254,Jijoca de Jericoacoara,-2.895
CE,2307304,Juazeiro do Norte,-7.2130555556
CE,2307403,Jucás,-6.5252777778
CE,2307502,Lavras da Mangabeira,-6.7533333333
CE,2307601,Limoeiro do Norte,-5.1455555556
CE,2307635,Madalena,-4.8572222222
CE,2307650,Maracanaú,-3.8766666667
CE,2307700,Maranguape,-3.8908333333
CE,2307809,Marco,-3.1238888889
CE,2307908,Martinópole,-3.2255555556
CE,2308005,Massapê,-3.5227777778
CE,2308104,Mauriti,-7.3891666667
CE,2308203,Meruoca,-3.5416666667
CE,2308302,Milagres,-7.3133333333
CE,2308351,Milhã,-5.675
CE,2308377,Miraíma,-3.5694444444
CE,2308401,Missão Velha,-7.2497222222
CE,2308500,Mombaça,-5.7430555556
CE,2308609,Monsenhor Tabosa,-4.7894444444
CE,2308708,Morada Nova,-5.1066666667
CE,2308807,Moraújo,-3.4666666667
CE,2308906,Morrinhos,-3.2294444444
CE,2309003,Mucambo,-3.9094444444
CE,2309102,Mulungu,-4.3055555556
CE,2309201,Nova Olinda,-7.0916666667
CE,2309300,Nova Russas,-4.7066666667
CE,2309409,Novo Oriente,-5.5344444444
CE,2309458,Ocara,-4.4908333333
CE,2309508,Orós,-6.2444444444
CE,2309607,Pacajus,-4.1725
CE,2309706,Pacatuba,-3.9841666667
CE,2309805,Pacoti,-4.225
CE,2309904,Pacujá,-3.9880555556
CE,2310001,Palhano,-4.7452777778
CE,2310100,Palmácia,-4.1502777778
CE,2310209,Paracuru,-3.41
CE,2310258,Paraipaba,-3.4394444444
CE,2310298,Cococi,
CE,2310308,Parambu,-6.2111111111
CE,2310407,Paramoti,-4.0969444444
CE,2310506,Pedra Branca,-5.4541666667
CE,2310605,Penaforte,-7.8288888889
CE,2310704,Pentecoste,-3.7927777778
CE,2310803,Pereiro,-6.0416666667
CE,2310852,Pindoretama,-4.0269444444
CE,2310902,Piquet Carneiro,-5.8036111111
CE,2310951,Pires Ferreira,-4.2466666667
CE,2311009,Poranga,-4.7447222222
CE,2311108,Porteiras,-7.5347222222
CE,2311207,Potengi,-7.0905555556
CE,2311231,Potiretama,-5.7238888889
CE,2311264,Quiterianópolis,-5.8430555556
CE,2311306,Quixadá,-4.9713888889
CE,2311355,Quixelô,-6.2544444444
CE,2311405,Quixeramobim,-5.1991666667
CE,2311504,Quixeré,-5.0741666667
CE,2311603,Redenção,-4.2258333333
CE,2311702,Reriutaba,-4.1416666667
CE,2311801,Russas,-4.9402777778
CE,2311900,Saboeiro,-6.5419444444
CE,2311959,Salitre,-7.2847222222
CE,2312007,Santana do Acaraú,-3.4605555556
CE,2312106,Santana do Cariri,-7.1883333333
CE,2312205,Santa Quitéria,-4.3319444444
CE,2312304,São Benedito,-4.0486111111
CE,2312403,São Gonçalo do Amarante,-3.6072222222
CE,2312502,São João do Jaguaribe,-5.2711111111
CE,2312601,São Luís do Curu,-3.67
CE,2312700,Senador Pompeu,-5.5880555556
CE,2312809,Senador Sá,-3.3505555556
CE,2312908,Sobral,-3.6861111111
CE,2313005,Solonópole,-5.7333333333
CE,2313104,Tabuleiro do Norte,-5.2466666667
CE,2313203,Tamboril,-4.8322222222
CE,2313252,Tarrafas,-6.6844444444
CE,2313302,Tauá,-6.0030555556
CE,2313351,Tejuçuoca,-3.9888888889
CE,2313401,Tianguá,-3.7322222222
CE,2313500,Trairi,-3.2777777778
CE,2313559,Tururu,-3.5808333333
CE,2313609,Ubajara,-3.8544444444
CE,2313708,Umari,-6.6477777778
CE,2313757,Umirim,-3.6772222222
CE,2313807,Uruburetama,-3.625
CE,2313906,Uruoca,-3.3138888889
CE,2313955,Varjota,-4.1944444444
CE,2314003,Várzea Alegre,-6.7888888889
CE,2314102,Viçosa do Ceará,-3.5622222222
CE,2399919,Entre Rios,
CE,2399929,Mecejana,
CE,2399939,Vertentes,
DF,5300108,Brasília,-15.7797222222
ES,3200102,Afonso Cláudio,-20.0741666667
ES,3200136,Águia Branca,-18.9830555556
ES,3200169,Água Doce do Norte,-18.5469444444
ES,3200201,Alegre,-20.7636111111
ES,3200300,Alfredo Chaves,-20.635
ES,3200359,Alto Rio Novo,-19.0561111111
ES,3200409,Anchieta,-20.8058333333
ES,3200508,Apiacá,-21.1536111111
ES,3200607,Aracruz,-19.8202777778
ES,3200706,Atilio Vivacqua,-20.9141666667
ES,3200805,Baixo Guandu,-19.5188888889
ES,3200904,Barra de São Francisco,-18.755
ES,3201001,Boa Esperança,-18.54
ES,3201100,Bom Jesus do Norte,-21.1322222222
ES,3201159,Brejetuba,-20.1461111111
ES,3201209,Cachoeiro de Itapemirim,-20.8488888889
ES,3201308,Cariacica,-20.2638888889
ES,3201407,Castelo,-20.6036111111
ES,3201506,Colatina,-19.5394444444
ES,3201605,Conceição da Barra,-18.5933333333
ES,3201704,Conceição do Castelo,-20.3683333333
ES,3201803,Divino de São Lourenço,-20.62
ES,3201902,Domingos Martins,-20.3633333333
ES,3202009,Dores do Rio Preto,-20.6888888889
ES,3202108,Ecoporanga,-18.3733333333
ES,3202207,Fundão,-19.9325
ES,3202256,Governador Lindenberg,
ES,3202306,Guaçuí,-20.7755555556
ES,3202405,Guarapari,-20.6666666667
ES,3202454,Ibatiba,-20.2338888889
ES,3202504,Ibiraçu,-19.8319444444
ES,3202553,Ibitirama,-20.5413888889
ES,3202603,Iconha,-20.7930555556
ES,3202652,Irupi,-20.3452777778
ES,3202702,Itaguaçu,-19.8019444444
ES,3202801,Itapemirim,-21.0111111111
ES,3202900,Itarana,-19.8738888889
ES,3203007,Iúna,-20.3458333333
ES,3203056,Jaguaré,-18.9055555556
ES,3203106,Jerônimo Monteiro,-20.7894444444
ES,3203130,João Neiva,-19.7575
ES,3203163,Laranja da Terra,-19.8988888889
ES,3203205,Linhares,-19.3911111111
ES,3203304,Mantenópolis,-18.8625
ES,3203320,Marataízes,-21.0433333333
ES,3203346,Marechal Floriano,-20.4127777778
ES,3203353,Marilândia,-19.4127777778
ES,3203403,Mimoso do Sul,-21.0641666667
ES,3203502,Montanha,-18.1269444444
ES,3203601,Mucurici,-18.0933333333
ES,3203700,Muniz Freire,-20.4641666667
ES,3203809,Muqui,-20.9516666667
ES,3203908,Nova Venécia,-18.7105555556
ES,3204005,Pancas,-19.225
ES,3204054,Pedro Canário,-18.0302777778
ES,3204104,Pinheiros,-18.3702777778
ES,3204203,Piúma,-20.8377777778
ES,3204252,Ponto Belo,-18.1236111111
ES,3204302,Presidente Kennedy,-21.0988888889
ES,3204351,Rio Bananal,-19.265
ES,3204401,Rio Novo do Sul,-20.8625
ES,3204500,Santa Leopoldina,-20.1005555556
ES,3204559,Santa Maria de Jetibá,-20.0405555556
ES,3204609,Santa Teresa,-19.9355555556
ES,3204658,São Domingos do Norte,-19.1436111111
ES,3204708,São Gabriel da Palha,-19.0175
ES,3204807,São José do Calçado,-21.0252777778
ES,3204906,São Mateus,-18.7161111111
ES,3204955,São Roque do Canaã,-19.7388888889
ES,3205002,Serra,-20.1286111111
ES,3205010,Sooretama,-19.1969444444
ES,3205036,Vargem Alta,-20.6713888889
ES,3205069,Venda Nova do Imigrante,-20.3397222222
ES,3205101,Viana,-20.3902777778
ES,3205150,Vila Pavão,-18.615
ES,3205176,Vila Valério,-18.9977777778
ES,3205200,Vila Velha,-20.3297222222
ES,3205309,Vitória,-20.3194444444
ES,3299919,Riacho,
ES,3299929,Ponte do Itabapoana,
GO,5200050,Abadia de Goiás,-16.7572222222
GO,5200100,Abadiânia,-16.2041666667
GO,5200134,Acreúna,-17.3955555556
GO,5200159,Adelândia,-16.415
GO,5200175,Água Fria de Goiás,-14.9855555556
GO,5200209,Água Limpa,-18.0736111111
GO,5200258,Águas Lindas de Goiás,-15.7619444444
GO,5200308,Alexânia,-16.0822222222
GO,5200506,Aloândia,-17.7272222222
GO,5200555,Alto Horizonte,-14.1955555556
GO,5200605,Alto Paraíso de Goiás,-14.1325
GO,5200803,Alvorada do Norte,-14.4808333333
GO,5200829,Amaralina,-13.9263888889
GO,5200852,Americano do Brasil,-16.2547222222
GO,5200902,Amorinópolis,-16.6191666667
GO,5201108,Anápolis,-16.3266666667
GO,5201207,Anhanguera,-18.3372222222
GO,5201306,Anicuns,-16.4611111111
GO,5201405,Aparecida de Goiânia,-16.8233333333
GO,5201454,Aparecida do Rio Doce,-18.2988888889
GO,5201504,Aporé,-18.9652777778
GO,5201603,Araçu,-16.3575
GO,5201702,Aragarças,-15.8975
GO,5201801,Aragoiânia,-16.9119444444
GO,5202155,Araguapaz,-15.0908333333
GO,5202353,Arenópolis,-16.3861111111
GO,5202502,Aruanã,-14.9202777778
GO,5202601,Aurilândia,-16.6816666667
GO,5202809,Avelinópolis,-16.4658333333
GO,5203104,Baliza,-16.1961111111
GO,5203203,Barro Alto,-14.9708333333
GO,5203302,Bela Vista de Goiás,-16.9727777778
GO,5203401,Bom Jardim de Goiás,-16.2097222222
GO,5203500,Bom Jesus de Goiás,-18.2138888889
GO,5203559,Bonfinópolis,-16.6177777778
GO,5203575,Bonópolis,-13.6363888889
GO,5203609,Brazabrantes,-16.4305555556
GO,5203807,Britânia,-15.2411111111
GO,5203906,Buriti Alegre,-18.14
GO,5203939,Buriti de Goiás,-16.1808333333
GO,5203962,Buritinópolis,-14.4572222222
GO,5204003,Cabeceiras,-15.8005555556
GO,5204102,Cachoeira Alta,-18.7633333333
GO,5204201,Cachoeira de Goiás,-16.6677777778
GO,5204250,Cachoeira Dourada,-18.4916666667
GO,5204300,Caçu,-18.5566666667
GO,5204409,Caiapônia,-16.9566666667
GO,5204508,Caldas Novas,-17.7416666667
GO,5204557,Caldazinha,-16.7141666667
GO,5204607,Campestre de Goiás,-16.7622222222
GO,5204656,Campinaçu,-13.79
GO,5204706,Campinorte,-14.3113888889
GO,5204805,Campo Alegre de Goiás,-17.6330555556
GO,5204854,Campo Limpo de Goiás,
GO,5204904,Campos Belos,-13.0366666667
GO,5204953,Campos Verdes,-14.2577777778
GO,5205000,Carmo do Rio Verde,-15.3536111111
GO,5205059,Castelândia,-18.0888888889
GO,5205109,Catalão,-18.1658333333
GO,5205208,Caturaí,-16.4469444444
GO,5205307,Cavalcante,-13.7975
GO,5205406,Ceres,-15.3083333333
GO,5205455,Cezarina,-16.9719444444
GO,5205471,Chapadão do Céu,-18.4075
GO,5205497,Cidade Ocidental,-16.0772222222
GO,5205513,Cocalzinho de Goiás,-15.7944444444
GO,5205521,Colinas do Sul,-14.1513888889
GO,5205703,Córrego do Ouro,-16.2938888889
GO,5205802,Corumbá de Goiás,-15.9236111111
GO,5205901,Corumbaíba,-18.1425
GO,5206206,Cristalina,-16.7686111111
GO,5206305,Cristianópolis,-17.1991666667
GO,5206404,Crixás,-14.5488888889
GO,5206503,Cromínia,-17.2866666667
GO,5206602,Cumari,-18.2630555556
GO,5206701,Damianópolis,-14.5638888889
GO,5206800,Damolândia,-16.2525
GO,5206909,Davinópolis,-18.1530555556
GO,5207105,Diorama,-16.2341666667
GO,5207253,Doverlândia,-16.7202777778
GO,5207352,Edealina,-17.4238888889
GO,5207402,Edéia,-17.3383333333
GO,5207501,Estrela do Norte,-13.8683333333
GO,5207535,Faina,-15.4461111111
GO,5207600,Fazenda Nova,-16.1830555556
GO,5207808,Firminópolis,-16.5819444444
GO,5207907,Flores de Goiás,-14.4486111111
GO,5208004,Formosa,-15.5372222222
GO,5208103,Formoso,-13.6536111111
GO,5208152,Gameleira de Goiás,
GO,5208301,Divinópolis de Goiás,-13.295
GO,5208400,Goianápolis,-16.5105555556
GO,5208509,Goiandira,-18.1316666667
GO,5208608,Goianésia,-15.3175
GO,5208707,Goiânia,-16.6786111111
GO,5208806,Goianira,-16.4961111111
GO,5208905,Goiás,-15.9344444444
GO,5209101,Goiatuba,-18.0125
GO,5209150,Gouvelândia,-18.6425
GO,5209200,Guapó,-16.8305555556
GO,5209291,Guaraíta,-15.6141666667
GO,5209408,Guarani de Goiás,-13.9358333333
GO,5209457,Guarinos,-14.7316666667
GO,5209606,Heitoraí,-15.7188888889
GO,5209705,Hidrolândia,-16.9622222222
GO,5209804,Hidrolina,-14.7244444444
GO,5209903,Iaciara,-14.0958333333
GO,5209937,Inaciolândia,-18.4880555556
GO,5209952,Indiara,-17.1380555556
GO,5210000,Inhumas,-16.3577777778
GO,5210109,Ipameri,-17.7219444444
GO,5210158,Ipiranga de Goiás,
GO,5210208,Iporá,-16.4419444444
GO,5210307,Israelândia,-16.3177777778
GO,5210406,Itaberaí,-16.0202777778
GO,5210562,Itaguari,-15.9186111111
GO,5210604,Itaguaru,-15.7583333333
GO,5210802,Itajá,-19.0675
GO,5210901,Itapaci,-14.9508333333
GO,5211008,Itapirapuã,-15.8233333333
GO,5211206,Itapuranga,-15.5622222222
GO,5211305,Itarumã,-18.7691666667
GO,5211404,Itauçu,-16.2005555556
GO,5211503,Itumbiara,-18.4191666667
GO,5211602,Ivolândia,-16.6019444444
GO,5211701,Jandaia,-17.0486111111
GO,5211800,Jaraguá,-15.7569444444
GO,5211909,Jataí,-17.8813888889
GO,5212006,Jaupaci,-16.1780555556
GO,5212055,Jesúpolis,-15.9513888889
GO,5212105,Joviânia,-17.8058333333
GO,5212204,Jussara,-15.865
GO,5212253,Lagoa Santa,
GO,5212303,Leopoldo de Bulhões,-16.6191666667
GO,5212501,Luziânia,-16.2525
GO,5212600,Mairipotaba,-17.2991666667
GO,5212709,Mambaí,-14.4877777778
GO,5212808,Mara Rosa,-14.0163888889
GO,5212907,Marzagão,-17.9813888889
GO,5212956,Matrinchã,-15.4436111111
GO,5213004,Maurilândia,-17.9708333333
GO,5213053,Mimoso de Goiás,-15.0561111111
GO,5213087,Minaçu,-13.5330555556
GO,5213103,Mineiros,-17.5694444444
GO,5213400,Moiporá,-16.5461111111
GO,5213509,Monte Alegre de Goiás,-13.2563888889
GO,5213707,Montes Claros de Goiás,-16.0077777778
GO,5213756,Montividiu,-17.4441666667
GO,5213772,Montividiu do Norte,-13.1125
GO,5213806,Morrinhos,-17.7311111111
GO,5213855,Morro Agudo de Goiás,-15.3208333333
GO,5213905,Mossâmedes,-16.1266666667
GO,5214002,Mozarlândia,-14.7447222222
GO,5214051,Mundo Novo,-13.7761111111
GO,5214101,Mutunópolis,-13.7325
GO,5214408,Nazário,-16.5816666667
GO,5214507,Nerópolis,-16.4063888889
GO,5214606,Niquelândia,-14.4738888889
GO,5214705,Nova América,-15.0216666667
GO,5214804,Nova Aurora,-18.0575
GO,5214838,Nova Crixás,-14.0986111111
GO,5214861,Nova Glória,-15.1430555556
GO,5214879,Nova Iguaçu de Goiás,-14.2877777778
GO,5214903,Nova Roma,-13.7419444444
GO,5215009,Nova Veneza,-16.3708333333
GO,5215207,Novo Brasil,-16.0341666667
GO,5215231,Novo Gama,-16.0591666667
GO,5215256,Novo Planalto,-13.2444444444
GO,5215306,Orizona,-17.0313888889
GO,5215405,Ouro Verde de Goiás,-16.2202777778
GO,5215504,Ouvidor,-18.2336111111
GO,5215603,Padre Bernardo,-15.1602777778
GO,5215652,Palestina de Goiás,-16.7333333333
GO,5215702,Palmeiras de Goiás,-16.805
GO,5215801,Palmelo,-17.3244444444
GO,5215900,Palminópolis,-16.7961111111
GO,5216007,Panamá,-18.1766666667
GO,5216304,Paranaiguara,-18.9158333333
GO,5216403,Paraúna,-16.9477777778
GO,5216452,Perolândia,-17.5286111111
GO,5216809,Petrolina de Goiás,-16.095
GO,5216908,Pilar de Goiás,-14.7638888889
GO,5217104,Piracanjuba,-17.3027777778
GO,5217203,Piranhas,-16.4269444444
GO,5217302,Pirenópolis,-15.8525
GO,5217401,Pires do Rio,-17.2997222222
GO,5217609,Planaltina,-15.4527777778
GO,5217708,Pontalina,-17.525
GO,5218003,Porangatu,-13.4408333333
GO,5218052,Porteirão,-17.8152777778
GO,5218102,Portelândia,-17.3536111111
GO,5218300,Posse,-14.0930555556
GO,5218391,Professor Jamil,-17.2486111111
GO,5218508,Quirinópolis,-18.4483333333
GO,5218607,Rialma,-15.315
GO,5218706,Rianápolis,-15.4469444444
GO,5218789,Rio Quente,-17.7741666667
GO,5218805,Rio Verde,-17.7980555556
GO,5218904,Rubiataba,-15.1644444444
GO,5219001,Sanclerlândia,-16.1975
GO,5219100,Santa Bárbara de Goiás,-16.5738888889
GO,5219209,Santa Cruz de Goiás,-17.3158333333
GO,5219258,Santa Fé de Goiás,-15.7691666667
GO,5219308,Santa Helena de Goiás,-17.8136111111
GO,5219357,Santa Isabel,-15.2980555556
GO,5219407,Santa Rita do Araguaia,-17.3255555556
GO,5219456,Santa Rita do Novo Destino,-15.1352777778
GO,5219506,Santa Rosa de Goiás,-16.085
GO,5219605,Santa Tereza de Goiás,-13.7144444444
GO,5219704,Santa Terezinha de Goiás,-14.4380555556
GO,5219712,Santo Antônio da Barra,-17.5613888889
GO,5219738,Santo Antônio de Goiás,-16.4836111111
GO,5219753,Santo Antônio do Descoberto,-15.9397222222
GO,5219803,São Domingos,-13.3983333333
GO,5219902,São Francisco de Goiás,-15.9305555556
GO,5220009,São João d'Aliança,-14.7055555556
GO,5220058,São João da Paraúna,-16.8147222222
GO,5220108,São Luís de Montes Belos,-16.525
GO,5220157,São Luíz do Norte,-14.8625
GO,5220207,São Miguel do Araguaia,-13.275
GO,5220264,São Miguel do Passa Quatro,-17.0586111111
GO,5220280,São Patrício,-15.3502777778
GO,5220405,São Simão,-18.9911111111
GO,5220454,Senador Canedo,-16.7080555556
GO,5220504,Serranópolis,-18.3061111111
GO,5220603,Silvânia,-16.6588888889
GO,5220686,Simolândia,-14.4736111111
GO,5220702,Sítio d'Abadia,-14.8052777778
GO,5221007,Taquaral de Goiás,-16.0541666667
GO,5221080,Teresina de Goiás,-13.7763888889
GO,5221197,Terezópolis de Goiás,-16.3947222222
GO,5221304,Três Ranchos,-18.3538888889
GO,5221403,Trindade,-16.6494444444
GO,5221452,Trombas,-13.5086111111
GO,5221502,Turvânia,-16.6144444444
GO,5221551,Turvelândia,-17.8527777778
GO,5221577,Uirapuru,-14.285
GO,5221601,Uruaçu,-14.5247222222
GO,5221700,Uruana,-15.4980555556
GO,5221809,Urutaí,-17.4636111111
GO,5221858,Valparaíso de Goiás,-16.0658333333
GO,5221908,Varjão,-17.0452777778
GO,5222005,Vianópolis,-16.7419444444
GO,5222054,Vicentinópolis,-17.735
GO,5222203,Vila Boa,-15.0383333333
GO,5222302,Vila Propício,-15.4569444444
MA,2100055,Açailândia,-4.9466666667
MA,2100105,Afonso Cunha,-4.1327777778
MA,2100154,Água Doce do Maranhão,-2.8405555556
MA,2100204,Alcântara,-2.4088888889
MA,2100303,Aldeias Altas,-4.6277777778
MA,2100402,Altamira do Maranhão,-4.0583333333
MA,2100436,Alto Alegre do Maranhão,-4.2127777778
MA,2100477,Alto Alegre do Pindaré,-3.69
MA,2100501,Alto Parnaíba,-9.1108333333
MA,2100550,Amapá do Maranhão,-1.5680555556
MA,2100600,Amarante do Maranhão,-5.5666666667
MA,2100709,Anajatuba,-3.2644444444
MA,2100808,Anapurus,-3.6716666667
MA,2100832,Apicum-Açu,-1.4611111111
MA,2100873,Araguanã,-2.9527777778
MA,2100907,Araioses,-2.89
MA,2100956,Arame,-4.8858333333
MA,2101004,Arari,-3.4536111111
MA,2101103,Axixá,-2.8369444444
MA,2101202,Bacabal,-4.2916666667
MA,2101251,Bacabeira,-2.9708333333
MA,2101301,Bacuri,-1.7027777778
MA,2101350,Bacurituba,-2.7058333333
MA,2101400,Balsas,-7.5325
MA,2101509,Barão de Grajaú,-6.7563888889
MA,2101608,Barra do Corda,-5.5055555556
MA,2101707,Barreirinhas,-2.7469444444
MA,2101731,Belágua,-3.155
MA,2101772,Bela Vista do Maranhão,-3.7311111111
MA,2101806,Benedito Leite,-7.2227777778
MA,2101905,Bequimão,-2.4488888889
MA,2101939,Bernardo do Mearim,-4.5844444444
MA,2101970,Boa Vista do Gurupi,-1.7875
MA,2102002,Bom Jardim,-4.7416666667
MA,2102036,Bom Jesus das Selvas,-4.42
MA,2102077,Bom Lugar,-4.2197222222
MA,2102101,Brejo,-3.6844444444
MA,2102150,Brejo de Areia,-4.1116666667
MA,2102200,Buriti,-3.9422222222
MA,2102309,Buriti Bravo,-5.8372222222
MA,2102325,Buriticupu,-4.3458333333
MA,2102358,Buritirana,-5.5927777778
MA,2102374,Cachoeira Grande,-2.9266666667
MA,2102408,Cajapió,-2.8808333333
MA,2102507,Cajari,-3.3208333333
MA,2102556,Campestre do Maranhão,-6.1722222222
MA,2102606,Cândido Mendes,-1.4466666667
MA,2102705,Cantanhede,-3.6333333333
MA,2102754,Capinzal do Norte,-4.7283333333
MA,2102804,Carolina,-7.3327777778
MA,2102903,Carutapera,-1.195
MA,2103000,Caxias,-4.8588888889
MA,2103109,Cedral,-2.0002777778
MA,2103125,Central do Maranhão,-2.1986111111
MA,2103158,Centro do Guilherme,-2.3686111111
MA,2103174,Centro Novo do Maranhão,-2.1069444444
MA,2103208,Chapadinha,-3.7416666667
MA,2103257,Cidelândia,-5.1741666667
MA,2103307,Codó,-4.4552777778
MA,2103406,Coelho Neto,-4.2566666667
MA,2103505,Colinas,-6.0258333333
MA,2103554,Conceição do Lago-Açu,-3.8344444444
MA,2103604,Coroatá,-4.13
MA,2103703,Cururupu,-1.8283333333
MA,2103752,Davinópolis,-5.5575
MA,2103802,Dom Pedro,-5.0333333333
MA,2103901,Duque Bacelar,-4.1555555556
MA,2104008,Esperantinópolis,-4.8666666667
MA,2104057,Estreito,-6.5605555556
MA,2104073,Feira Nova do Maranhão,-6.96
MA,2104081,Fernando Falcão,-6.1519444444
MA,2104099,Formosa da Serra Negra,-6.4352777778
MA,2104107,Fortaleza dos Nogueiras,-6.9638888889
MA,2104206,Fortuna,-5.7333333333
MA,2104305,Godofredo Viana,-1.4033333333
MA,2104404,Gonçalves Dias,-5.1511111111
MA,2104503,Governador Archer,-5.0222222222
MA,2104552,Governador Edison Lobão,-5.7486111111
MA,2104602,Governador Eugênio Barros,-5.3230555556
MA,2104628,Governador Luiz Rocha,-5.4686111111
