Sigla,Código,Município,1998
CE,2303659,Catunda,40.2013888889
CE,2303709,Caucaia,38.6530555556
CE,2303808,Cedro,39.0622222222
CE,2303907,Chaval,41.2438888889
CE,2303931,Choró,39.1411111111
CE,2303956,Chorozinho,38.4977777778
CE,2304004,Coreaú,40.6566666667
CE,2304103,Crateús,40.6775
CE,2304202,Crato,39.4094444444
CE,2304236,Croatá,40.9105555556
CE,2304251,Cruz,40.1716666667
CE,2304269,Deputado Irapuan Pinheiro,39.2677777778
CE,2304277,Ererê,38.3486111111
CE,2304285,Eusébio,38.4505555556
CE,2304301,Farias Brito,39.5655555556
CE,2304350,Forquilha,40.2605555556
CE,2304400,Fortaleza,38.5430555556
CE,2304459,Fortim,37.7972222222
CE,2304509,Frecheirinha,40.8163888889
CE,2304608,General Sampaio,39.4544444444
CE,2304657,Graça,40.7527777778
CE,2304707,Granja,40.8261111111
CE,2304806,Granjeiro,39.2177777778
CE,2304905,Groaíras,40.3833333333
CE,2304954,Guaiúba,38.6372222222
CE,2305001,Guaraciaba do Norte,40.7475
CE,2305100,Guaramiranga,38.9330555556
CE,2305209,Hidrolândia,40.4377777778
CE,2305233,Horizonte,38.6513888889
CE,2305266,Ibaretama,38.7533333333
CE,2305308,Ibiapina,40.8894444444
CE,2305332,Ibicuitinga,38.6388888889
CE,2305357,Icapuí,37.3552777778
CE,2305407,Icó,38.8622222222
CE,2305506,Iguatu,39.2986111111
CE,2305605,Independência,40.3086111111
CE,2305654,Ipaporanga,40.7588888889
CE,2305704,Ipaumirim,38.7191666667
CE,2305803,Ipu,40.7108333333
CE,2305902,Ipueiras,40.7188888889
CE,2306009,Iracema,38.3058333333
CE,2306108,Irauçuba,39.7833333333
CE,2306207,Itaiçaba,37.8225
CE,2306256,Itaitinga,38.5280555556
CE,2306306,Itapagé,39.5861111111
CE,2306405,Itapipoca,39.8316666667
CE,2306504,Itapiúna,38.9222222222
CE,2306553,Itarema,39.915
CE,2306603,Itatira,39.6222222222
CE,2306702,Jaguaretama,38.7669444444
CE,2306801,Jaguaribara,38.62
CE,2306900,Jaguaribe,38.6219444444
CE,2307007,Jaguaruana,37.7811111111
CE,2307106,Jardim,39.2980555556
CE,2307205,Jati,39.0158333333
CE,2307254,Jijoca de Jericoacoara,40.4491666667
CE,2307304,Juazeiro do Norte,39.3152777778
CE,2307403,Jucás,39.5275
CE,2307502,Lavras da Mangabeira,38.9644444444
CE,2307601,Limoeiro do Norte,38.0980555556
CE,2307635,Madalena,39.5766666667
CE,2307650,Maracanaú,38.6255555556
CE,2307700,Maranguape,38.6855555556
CE,2307809,Marco,40.1466666667
CE,2307908,Martinópole,40.6966666667
CE,2308005,Massapê,40.3427777778
CE,2308104,Mauriti,38.7744444444
CE,2308203,Meruoca,40.455
CE,2308302,Milagres,38.9455555556
CE,2308351,Milhã,39.1938888889
CE,2308377,Miraíma,39.97
CE,2308401,Missão Velha,39.1430555556
CE,2308500,Mombaça,39.6275
CE,2308609,Monsenhor Tabosa,40.0633333333
CE,2308708,Morada Nova,38.3725
CE,2308807,Moraújo,40.6805555556
CE,2308906,Morrinhos,40.125
CE,2309003,Mucambo,40.7466666667
CE,2309102,Mulungu,38.9963888889
CE,2309201,Nova Olinda,39.6805555556
CE,2309300,Nova Russas,40.5630555556
CE,2309409,Novo Oriente,40.7741666667
CE,2309458,Ocara,38.5966666667
CE,2309508,Orós,38.9136111111
CE,2309607,Pacajus,38.4605555556
CE,2309706,Pacatuba,38.6202777778
CE,2309805,Pacoti,38.9233333333
CE,2309904,Pacujá,40.6975
CE,2310001,Palhano,37.9588888889
CE,2310100,Palmácia,38.8463888889
CE,2310209,Paracuru,39.0305555556
CE,2310258,Paraipaba,39.1483333333
CE,2310298,Cococi,
CE,2310308,Parambu,40.6944444444
CE,2310407,Paramoti,39.2394444444
CE,2310506,Pedra Branca,39.7172222222
CE,2310605,Penaforte,39.0772222222
CE,2310704,Pentecoste,39.2702777778
CE,2310803,Pereiro,38.4597222222
CE,2310852,Pindoretama,38.305
CE,2310902,Piquet Carneiro,39.4177777778
CE,2310951,Pires Ferreira,40.6452777778
CE,2311009,Poranga,40.9261111111
CE,2311108,Porteiras,39.1183333333
CE,2311207,Potengi,40.0266666667
CE,2311231,Potiretama,38.1561111111
CE,2311264,Quiterianópolis,40.7008333333
CE,2311306,Quixadá,39.0152777778
CE,2311355,Quixelô,39.2019444444
CE,2311405,Quixeramobim,39.2927777778
CE,2311504,Quixeré,37.9886111111
CE,2311603,Redenção,38.7305555556
CE,2311702,Reriutaba,40.5822222222
CE,2311801,Russas,37.9758333333
CE,2311900,Saboeiro,39.9066666667
CE,2311959,Salitre,40.4572222222
CE,2312007,Santana do Acaraú,40.2122222222
CE,2312106,Santana do Cariri,39.7369444444
CE,2312205,Santa Quitéria,40.1566666667
CE,2312304,São Benedito,40.865
CE,2312403,São Gonçalo do Amarante,38.9683333333
CE,2312502,São João do Jaguaribe,38.2736111111
CE,2312601,São Luís do Curu,39.2433333333
CE,2312700,Senador Pompeu,39.3716666667
CE,2312809,Senador Sá,40.4633333333
CE,2312908,Sobral,40.3497222222
CE,2313005,Solonópole,39.0075
CE,2313104,Tabuleiro do Norte,38.1305555556
CE,2313203,Tamboril,40.3205555556
CE,2313252,Tarrafas,39.7613888889
CE,2313302,Tauá,40.2927777778
CE,2313351,Tejuçuoca,39.5805555556
CE,2313401,Tianguá,40.9916666667
CE,2313500,Trairi,39.2688888889
CE,2313559,Tururu,39.4372222222
CE,2313609,Ubajara,40.9211111111
CE,2313708,Umari,38.7
CE,2313757,Umirim,39.3502777778
CE,2313807,Uruburetama,39.5083333333
CE,2313906,Uruoca,40.5566666667
CE,2313955,Varjota,40.4766666667
CE,2314003,Várzea Alegre,39.2958333333
CE,2314102,Viçosa do Ceará,41.0922222222
CE,2399919,Entre Rios,
CE,2399929,Mecejana,
CE,2399939,Vertentes,
DF,5300108,Brasília,47.9297222222
ES,3200102,Afonso Cláudio,41.1238888889
ES,3200136,Águia Branca,40.7402777778
ES,3200169,Água Doce do Norte,40.9786111111
ES,3200201,Alegre,41.5330555556
ES,3200300,Alfredo Chaves,40.7497222222
ES,3200359,Alto Rio Novo,41.0166666667
ES,3200409,Anchieta,40.6455555556
ES,3200508,Apiacá,41.5675
ES,3200607,Aracruz,40.2733333333
ES,3200706,Atilio Vivacqua,41.1983333333
ES,3200805,Baixo Guandu,41.0158333333
ES,3200904,Barra de São Francisco,40.8908333333
ES,3201001,Boa Esperança,40.2958333333
ES,3201100,Bom Jesus do Norte,41.6766666667
ES,3201159,Brejetuba,41.2902777778
ES,3201209,Cachoeiro de Itapemirim,41.1127777778
ES,3201308,Cariacica,40.42
ES,3201407,Castelo,41.1847222222
ES,3201506,Colatina,40.6305555556
ES,3201605,Conceição da Barra,39.7322222222
ES,3201704,Conceição do Castelo,41.2438888889
ES,3201803,Divino de São Lourenço,41.6858333333
ES,3201902,Domingos Martins,40.6591666667
ES,3202009,Dores do Rio Preto,41.8452777778
ES,3202108,Ecoporanga,40.8305555556
ES,3202207,Fundão,40.4066666667
ES,3202256,Governador Lindenberg,
ES,3202306,Guaçuí,41.6794444444
ES,3202405,Guarapari,40.4975
ES,3202454,Ibatiba,41.5105555556
ES,3202504,Ibiraçu,40.3697222222
ES,3202553,Ibitirama,41.6672222222
ES,3202603,Iconha,40.8111111111
ES,3202652,Irupi,41.6411111111
ES,3202702,Itaguaçu,40.8555555556
ES,3202801,Itapemirim,40.8338888889
ES,3202900,Itarana,40.8752777778
ES,3203007,Iúna,41.5358333333
ES,3203056,Jaguaré,40.0761111111
ES,3203106,Jerônimo Monteiro,41.395
ES,3203130,João Neiva,40.3855555556
ES,3203163,Laranja da Terra,41.0566666667
ES,3203205,Linhares,40.0722222222
ES,3203304,Mantenópolis,41.1227777778
ES,3203320,Marataízes,40.8244444444
ES,3203346,Marechal Floriano,40.6830555556
ES,3203353,Marilândia,40.5416666667
ES,3203403,Mimoso do Sul,41.3663888889
ES,3203502,Montanha,40.3633333333
ES,3203601,Mucurici,40.5158333333
ES,3203700,Muniz Freire,41.4130555556
ES,3203809,Muqui,41.3458333333
ES,3203908,Nova Venécia,40.4005555556
ES,3204005,Pancas,40.8513888889
ES,3204054,Pedro Canário,40.1505555556
ES,3204104,Pinheiros,40.2133333333
ES,3204203,Piúma,40.7219444444
ES,3204252,Ponto Belo,40.5411111111
ES,3204302,Presidente Kennedy,41.0466666667
ES,3204351,Rio Bananal,40.3333333333
ES,3204401,Rio Novo do Sul,40.9363888889
ES,3204500,Santa Leopoldina,40.5297222222
ES,3204559,Santa Maria de Jetibá,40.7461111111
ES,3204609,Santa Teresa,40.6002777778
ES,3204658,São Domingos do Norte,40.6236111111
ES,3204708,São Gabriel da Palha,40.5355555556
ES,3204807,São José do Calçado,41.6544444444
ES,3204906,São Mateus,39.8588888889
ES,3204955,São Roque do Canaã,40.6569444444
ES,3205002,Serra,40.3077777778
ES,3205010,Sooretama,40.0977777778
ES,3205036,Vargem Alta,41.0069444444
ES,3205069,Venda Nova do Imigrante,41.1347222222
ES,3205101,Viana,40.4961111111
ES,3205150,Vila Pavão,40.6113888889
ES,3205176,Vila Valério,40.3891666667
ES,3205200,Vila Velha,40.2925
ES,3205309,Vitória,40.3377777778
ES,3299919,Riacho,
ES,3299929,Ponte do Itabapoana,
GO,5200050,Abadia de Goiás,49.4375
GO,5200100,Abadiânia,48.7069444444
GO,5200134,Acreúna,50.3769444444
GO,5200159,Adelândia,50.1655555556
GO,5200175,Água Fria de Goiás,47.7841666667
GO,5200209,Água Limpa,48.7622222222
GO,5200258,Águas Lindas de Goiás,48.2816666667
GO,5200308,Alexânia,48.5072222222
GO,5200506,Aloândia,49.4802777778
GO,5200555,Alto Horizonte,49.3386111111
GO,5200605,Alto Paraíso de Goiás,47.51
GO,5200803,Alvorada do Norte,46.4922222222
GO,5200829,Amaralina,49.2972222222
GO,5200852,Americano do Brasil,49.9827777778
GO,5200902,Amorinópolis,51.0936111111
GO,5201108,Anápolis,48.9527777778
GO,5201207,Anhanguera,48.2191666667
GO,5201306,Anicuns,49.9616666667
GO,5201405,Aparecida de Goiânia,49.2438888889
GO,5201454,Aparecida do Rio Doce,51.1452777778
GO,5201504,Aporé,51.9263888889
GO,5201603,Araçu,49.6811111111
GO,5201702,Aragarças,52.2508333333
GO,5201801,Aragoiânia,49.4513888889
GO,5202155,Araguapaz,50.6322222222
GO,5202353,Arenópolis,51.5602777778
GO,5202502,Aruanã,51.0830555556
GO,5202601,Aurilândia,50.4647222222
GO,5202809,Avelinópolis,49.7577777778
GO,5203104,Baliza,52.545
GO,5203203,Barro Alto,48.9158333333
GO,5203302,Bela Vista de Goiás,48.9533333333
GO,5203401,Bom Jardim de Goiás,52.1722222222
GO,5203500,Bom Jesus de Goiás,49.7408333333
GO,5203559,Bonfinópolis,48.9633333333
GO,5203575,Bonópolis,49.8102777778
GO,5203609,Brazabrantes,49.3891666667
GO,5203807,Britânia,51.1605555556
GO,5203906,Buriti Alegre,49.0402777778
GO,5203939,Buriti de Goiás,50.4311111111
GO,5203962,Buritinópolis,46.4372222222
GO,5204003,Cabeceiras,46.9266666667
GO,5204102,Cachoeira Alta,50.9416666667
GO,5204201,Cachoeira de Goiás,50.6469444444
GO,5204250,Cachoeira Dourada,49.475
GO,5204300,Caçu,51.1308333333
GO,5204409,Caiapônia,51.8102777778
GO,5204508,Caldas Novas,48.625
GO,5204557,Caldazinha,49.0019444444
GO,5204607,Campestre de Goiás,49.6944444444
GO,5204656,Campinaçu,48.5711111111
GO,5204706,Campinorte,49.1511111111
GO,5204805,Campo Alegre de Goiás,47.7783333333
GO,5204854,Campo Limpo de Goiás,
GO,5204904,Campos Belos,46.7716666667
GO,5204953,Campos Verdes,49.6575
GO,5205000,Carmo do Rio Verde,49.7075
GO,5205059,Castelândia,50.2227777778
GO,5205109,Catalão,47.9463888889
GO,5205208,Caturaí,49.4938888889
GO,5205307,Cavalcante,47.4583333333
GO,5205406,Ceres,49.5983333333
GO,5205455,Cezarina,49.7758333333
GO,5205471,Chapadão do Céu,52.5488888889
GO,5205497,Cidade Ocidental,47.9263888889
GO,5205513,Cocalzinho de Goiás,48.7758333333
GO,5205521,Colinas do Sul,48.0783333333
GO,5205703,Córrego do Ouro,50.5480555556
GO,5205802,Corumbá de Goiás,48.8086111111
GO,5205901,Corumbaíba,48.5613888889
GO,5206206,Cristalina,47.6136111111
GO,5206305,Cristianópolis,48.7058333333
GO,5206404,Crixás,49.9691666667
GO,5206503,Cromínia,49.3813888889
GO,5206602,Cumari,48.1511111111
GO,5206701,Damianópolis,46.1772222222
GO,5206800,Damolândia,49.37
GO,5206909,Davinópolis,47.5616666667
GO,5207105,Diorama,51.2555555556
GO,5207253,Doverlândia,52.3194444444
GO,5207352,Edealina,49.6633333333
GO,5207402,Edéia,49.9313888889
GO,5207501,Estrela do Norte,49.0725
GO,5207535,Faina,50.3605555556
GO,5207600,Fazenda Nova,50.7797222222
GO,5207808,Firminópolis,50.305
GO,5207907,Flores de Goiás,47.0502777778
GO,5208004,Formosa,47.3344444444
GO,5208103,Formoso,48.8819444444
GO,5208152,Gameleira de Goiás,
GO,5208301,Divinópolis de Goiás,46.3930555556
GO,5208400,Goianápolis,49.0238888889
GO,5208509,Goiandira,48.085
GO,5208608,Goianésia,49.1175
GO,5208707,Goiânia,49.2538888889
GO,5208806,Goianira,49.4263888889
GO,5208905,Goiás,50.1402777778
GO,5209101,Goiatuba,49.3547222222
GO,5209150,Gouvelândia,50.0661111111
GO,5209200,Guapó,49.5319444444
GO,5209291,Guaraíta,50.0238888889
GO,5209408,Guarani de Goiás,46.4802777778
GO,5209457,Guarinos,49.7016666667
GO,5209606,Heitoraí,49.8291666667
GO,5209705,Hidrolândia,49.2280555556
GO,5209804,Hidrolina,49.465
GO,5209903,Iaciara,46.6316666667
GO,5209937,Inaciolândia,49.9872222222
GO,5209952,Indiara,49.9880555556
GO,5210000,Inhumas,49.4961111111
GO,5210109,Ipameri,48.1597222222
GO,5210158,Ipiranga de Goiás,
GO,5210208,Iporá,51.1177777778
GO,5210307,Israelândia,50.9080555556
GO,5210406,Itaberaí,49.8102777778
GO,5210562,Itaguari,49.6044444444
GO,5210604,Itaguaru,49.6341666667
GO,5210802,Itajá,51.5444444444
GO,5210901,Itapaci,49.5494444444
GO,5211008,Itapirapuã,50.6133333333
GO,5211206,Itapuranga,49.9486111111
GO,5211305,Itarumã,51.3480555556
GO,5211404,Itauçu,49.6080555556
GO,5211503,Itumbiara,49.2152777778
GO,5211602,Ivolândia,50.7938888889
GO,5211701,Jandaia,50.1461111111
GO,5211800,Jaraguá,49.3344444444
GO,5211909,Jataí,51.7144444444
GO,5212006,Jaupaci,50.9530555556
GO,5212055,Jesúpolis,49.3738888889
GO,5212105,Joviânia,49.6127777778
GO,5212204,Jussara,50.8680555556
GO,5212253,Lagoa Santa,
GO,5212303,Leopoldo de Bulhões,48.7436111111
GO,5212501,Luziânia,47.9502777778
GO,5212600,Mairipotaba,49.4913888889
GO,5212709,Mambaí,46.1130555556
GO,5212808,Mara Rosa,49.1772222222
GO,5212907,Marzagão,48.6402777778
GO,5212956,Matrinchã,50.7461111111
GO,5213004,Maurilândia,50.3386111111
GO,5213053,Mimoso de Goiás,48.1613888889
GO,5213087,Minaçu,48.22
GO,5213103,Mineiros,52.5511111111
GO,5213400,Moiporá,50.7391666667
GO,5213509,Monte Alegre de Goiás,46.9005555556
GO,5213707,Montes Claros de Goiás,51.3966666667
GO,5213756,Montividiu,51.1747222222
GO,5213772,Montividiu do Norte,48.6072222222
GO,5213806,Morrinhos,49.0994444444
GO,5213855,Morro Agudo de Goiás,50.0566666667
GO,5213905,Mossâmedes,50.215
GO,5214002,Mozarlândia,50.5705555556
GO,5214051,Mundo Novo,50.2811111111
GO,5214101,Mutunópolis,49.275
GO,5214408,Nazário,49.8816666667
GO,5214507,Nerópolis,49.2186111111
GO,5214606,Niquelândia,48.4597222222
GO,5214705,Nova América,49.8958333333
GO,5214804,Nova Aurora,48.2536111111
GO,5214838,Nova Crixás,50.3266666667
GO,5214861,Nova Glória,49.5711111111
GO,5214879,Nova Iguaçu de Goiás,49.3875
GO,5214903,Nova Roma,46.8802777778
GO,5215009,Nova Veneza,49.3230555556
GO,5215207,Novo Brasil,50.7111111111
GO,5215231,Novo Gama,48.0394444444
GO,5215256,Novo Planalto,49.5038888889
GO,5215306,Orizona,48.2958333333
GO,5215405,Ouro Verde de Goiás,49.1933333333
GO,5215504,Ouvidor,47.8388888889
GO,5215603,Padre Bernardo,48.2838888889
GO,5215652,Palestina de Goiás,51.5325
GO,5215702,Palmeiras de Goiás,49.9258333333
GO,5215801,Palmelo,48.4233333333
GO,5215900,Palminópolis,50.1647222222
GO,5216007,Panamá,49.3541666667
GO,5216304,Paranaiguara,50.6538888889
GO,5216403,Paraúna,50.4486111111
GO,5216452,Perolândia,52.0641666667
GO,5216809,Petrolina de Goiás,49.3380555556
GO,5216908,Pilar de Goiás,49.5783333333
GO,5217104,Piracanjuba,49.0166666667
GO,5217203,Piranhas,51.8222222222
GO,5217302,Pirenópolis,48.9591666667
GO,5217401,Pires do Rio,48.2794444444
GO,5217609,Planaltina,47.6141666667
GO,5217708,Pontalina,49.4472222222
GO,5218003,Porangatu,49.1486111111
GO,5218052,Porteirão,50.1636111111
GO,5218102,Portelândia,52.6786111111
GO,5218300,Posse,46.3694444444
GO,5218391,Professor Jamil,49.2416666667
GO,5218508,Quirinópolis,50.4516666667
GO,5218607,Rialma,49.5844444444
GO,5218706,Rianápolis,49.51
GO,5218789,Rio Quente,48.7725
GO,5218805,Rio Verde,50.9280555556
GO,5218904,Rubiataba,49.8033333333
GO,5219001,Sanclerlândia,50.3144444444
GO,5219100,Santa Bárbara de Goiás,49.6944444444
GO,5219209,Santa Cruz de Goiás,48.4816666667
GO,5219258,Santa Fé de Goiás,51.1055555556
GO,5219308,Santa Helena de Goiás,50.5969444444
GO,5219357,Santa Isabel,49.4266666667
GO,5219407,Santa Rita do Araguaia,53.2052777778
GO,5219456,Santa Rita do Novo Destino,49.1202777778
GO,5219506,Santa Rosa de Goiás,49.4936111111
GO,5219605,Santa Tereza de Goiás,49.015
GO,5219704,Santa Terezinha de Goiás,49.7061111111
GO,5219712,Santo Antônio da Barra,50.6341666667
GO,5219738,Santo Antônio de Goiás,49.3111111111
GO,5219753,Santo Antônio do Descoberto,48.255
GO,5219803,São Domingos,46.3183333333
GO,5219902,São Francisco de Goiás,49.2611111111
GO,5220009,São João d'Aliança,47.5247222222
GO,5220058,São João da Paraúna,50.41
GO,5220108,São Luís de Montes Belos,50.3722222222
GO,5220157,São Luíz do Norte,49.3294444444
GO,5220207,São Miguel do Araguaia,50.1627777778
GO,5220264,São Miguel do Passa Quatro,48.6627777778
GO,5220280,São Patrício,49.8177777778
GO,5220405,São Simão,50.5436111111
GO,5220454,Senador Canedo,49.0930555556
GO,5220504,Serranópolis,51.9622222222
GO,5220603,Silvânia,48.6080555556
GO,5220686,Simolândia,46.4833333333
GO,5220702,Sítio d'Abadia,46.2530555556
GO,5221007,Taquaral de Goiás,49.6058333333
GO,5221080,Teresina de Goiás,47.2647222222
GO,5221197,Terezópolis de Goiás,49.0797222222
GO,5221304,Três Ranchos,47.7825
GO,5221403,Trindade,49.4888888889
GO,5221452,Trombas,48.74
GO,5221502,Turvânia,50.1341666667
GO,5221551,Turvelândia,50.3022222222
GO,5221577,Uirapuru,49.9216666667
GO,5221601,Uruaçu,49.1408333333
GO,5221700,Uruana,49.6875
GO,5221809,Urutaí,48.2016666667
GO,5221858,Valparaíso de Goiás,47.9786111111
GO,5221908,Varjão,49.6311111111
GO,5222005,Vianópolis,48.5163888889
GO,5222054,Vicentinópolis,49.805
GO,5222203,Vila Boa,47.0594444444
GO,5222302,Vila Propício,48.8886111111
MA,2100055,Açailândia,47.5047222222
MA,2100105,Afonso Cunha,43.3241666667
MA,2100154,Água Doce do Maranhão,42.1122222222
MA,2100204,Alcântara,44.4147222222
MA,2100303,Aldeias Altas,43.4705555556
MA,2100402,Altamira do Maranhão,45.4994444444
MA,2100436,Alto Alegre do Maranhão,44.4463888889
MA,2100477,Alto Alegre do Pindaré,45.9027777778
MA,2100501,Alto Parnaíba,45.9297222222
MA,2100550,Amapá do Maranhão,45.9297222222
MA,2100600,Amarante do Maranhão,46.7422222222
MA,2100709,Anajatuba,44.6197222222
MA,2100808,Anapurus,43.1161111111
MA,2100832,Apicum-Açu,45.1033333333
MA,2100873,Araguanã,45.6652777778
MA,2100907,Araioses,41.9030555556
MA,2100956,Arame,46.005
MA,2101004,Arari,44.78
MA,2101103,Axixá,44.0533333333
MA,2101202,Bacabal,44.7916666667
MA,2101251,Bacabeira,44.3155555556
MA,2101301,Bacuri,45.1338888889
MA,2101350,Bacurituba,44.7377777778
MA,2101400,Balsas,46.0355555556
MA,2101509,Barão de Grajaú,43.0241666667
MA,2101608,Barra do Corda,45.2433333333
MA,2101707,Barreirinhas,42.8263888889
MA,2101731,Belágua,43.5102777778
MA,2101772,Bela Vista do Maranhão,45.3147222222
MA,2101806,Benedito Leite,44.5583333333
MA,2101905,Bequimão,44.7825
MA,2101939,Bernardo do Mearim,44.7644444444
MA,2101970,Boa Vista do Gurupi,46.3033333333
MA,2102002,Bom Jardim,44.35
MA,2102036,Bom Jesus das Selvas,46.7652777778
MA,2102077,Bom Lugar,45.0391666667
MA,2102101,Brejo,42.7502777778
MA,2102150,Brejo de Areia,45.4952777778
MA,2102200,Buriti,42.925
MA,2102309,Buriti Bravo,43.8336111111
MA,2102325,Buriticupu,46.4011111111
MA,2102358,Buritirana,47.0177777778
MA,2102374,Cachoeira Grande,44.0580555556
MA,2102408,Cajapió,44.6747222222
MA,2102507,Cajari,45.0108333333
MA,2102556,Campestre do Maranhão,47.3636111111
MA,2102606,Cândido Mendes,45.7166666667
MA,2102705,Cantanhede,44.3766666667
MA,2102754,Capinzal do Norte,44.3269444444
MA,2102804,Carolina,47.4694444444
MA,2102903,Carutapera,46.02
MA,2103000,Caxias,43.3561111111
MA,2103109,Cedral,44.5361111111
MA,2103125,Central do Maranhão,44.8255555556
MA,2103158,Centro do Guilherme,46.0016666667
MA,2103174,Centro Novo do Maranhão,46.1283333333
MA,2103208,Chapadinha,43.3602777778
MA,2103257,Cidelândia,47.7816666667
MA,2103307,Codó,43.8855555556
MA,2103406,Coelho Neto,43.0127777778
MA,2103505,Colinas,44.2491666667
MA,2103554,Conceição do Lago-Açu,44.8933333333
MA,2103604,Coroatá,44.1241666667
MA,2103703,Cururupu,44.8683333333
MA,2103752,Davinópolis,47.4258333333
MA,2103802,Dom Pedro,44.4416666667
MA,2103901,Duque Bacelar,42.9444444444
MA,2104008,Esperantinópolis,44.7083333333
MA,2104057,Estreito,47.4511111111
MA,2104073,Feira Nova do Maranhão,46.6855555556
MA,2104081,Fernando Falcão,44.8930555556
MA,2104099,Formosa da Serra Negra,46.1908333333
MA,2104107,Fortaleza dos Nogueiras,46.1772222222
MA,2104206,Fortuna,44.1583333333
MA,2104305,Godofredo Viana,45.78
MA,2104404,Gonçalves Dias,44.2994444444
MA,2104503,Governador Archer,44.2711111111
MA,2104552,Governador Edison Lobão,47.3605555556
MA,2104602,Governador Eugênio Barros,44.2466666667
MA,2104628,Governador Luiz Rocha,44.0738888889
MA,2104651,Governador Newton Bello,45.6758333333
MA,2104677,Governador Nunes Freire,45.8852777778
MA,2104701,Graça Aranha,44.3341666667
MA,2104800,Grajaú,46.1386111111
MA,2104909,Guimarães,44.6011111111
MA,2105005,Humberto de Campos,43.4611111111
MA,2105104,Icatu,44.0658333333
MA,2105153,Igarapé do Meio,45.2266666667
MA,2105203,Igarapé Grande,44.825
MA,2105302,Imperatriz,47.4916666667
MA,2105351,Itaipava do Grajaú,45.7913888889
MA,2105401,Itapecuru Mirim,44.3586111111
MA,2105427,Itinga do Maranhão,47.5255555556
MA,2105450,Jatobá,44.2233333333
MA,2105476,Jenipapo dos Vieiras,45.6363888889
MA,2105500,João Lisboa,47.4008333333
MA,2105609,Joselândia,44.6833333333
